p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.797430,0.187070,0.012560,0.002950,0.310960,1.000000,0.310960,1.000000,0.310960,1.000000,6.442250,6.442250
0.822200,0.177800,0.000000,0.000000,0.278330,1.000000,0.278330,1.000000,0.278330,1.000000,1.000000,1.000000
0.742410,0.163290,0.077300,0.017000,0.282940,1.000000,0.282940,1.000000,0.282940,1.000000,1.595050,1.595050
0.841990,0.148960,0.007690,0.001360,0.312000,1.000000,0.312000,1.000000,0.312000,1.000000,26.531560,26.531560
0.499940,0.150010,0.269250,0.080790,0.282920,1.000000,0.282920,1.000000,0.282920,1.000000,1.000000,1.000000
0.805890,0.194110,0.000000,0.000000,0.314830,1.000000,0.314830,1.000000,0.314830,1.000000,1.000000,1.000000
0.697890,0.302110,0.000000,0.000000,0.333530,1.000000,0.333530,1.000000,0.333530,1.000000,1.000000,1.000000
0.825700,0.174300,0.000000,0.000000,0.332940,1.000000,0.332940,1.000000,0.332940,1.000000,1.000000,1.000000
0.634650,0.087290,0.244450,0.033620,0.355970,1.000000,0.355970,1.000000,0.355970,1.000000,1.015890,1.015890
0.722830,0.135960,0.118850,0.022360,0.325620,1.000000,0.325620,1.000000,0.325620,1.000000,1.000000,1.000000
0.743860,0.115330,0.121910,0.018900,0.339740,1.000000,0.339740,1.000000,0.339740,1.000000,1.112220,1.112220
0.541950,0.118310,0.278870,0.060880,0.280970,1.000000,0.280970,1.000000,0.280970,1.000000,1.625680,1.625680
0.767680,0.232320,0.000000,0.000000,0.295100,1.000000,0.295100,1.000000,0.295100,1.000000,1.000000,1.000000
0.585200,0.158880,0.201280,0.054650,0.304140,1.000000,0.304140,1.000000,0.304140,1.000000,1.594090,1.594090
0.704290,0.202210,0.072640,0.020860,0.317560,1.000000,0.317560,1.000000,0.317560,1.000000,1.000000,1.000000
0.675480,0.153230,0.139620,0.031670,0.319840,1.000000,0.319840,1.000000,0.319840,1.000000,1.170370,1.170370
0.814540,0.185460,0.000000,0.000000,0.311710,1.000000,0.311710,1.000000,0.311710,1.000000,1.000000,1.000000
0.836970,0.144530,0.015780,0.002720,0.311220,1.000000,0.311220,1.000000,0.311220,1.000000,1.000000,1.000000
0.730340,0.199200,0.055360,0.015100,0.286940,1.000000,0.286940,1.000000,0.286940,1.000000,1.587430,1.587430
0.685060,0.153860,0.131540,0.029540,0.300420,1.000000,0.300420,1.000000,0.300420,1.000000,1.000000,1.000000
0.753840,0.210400,0.027960,0.007800,0.291880,1.000000,0.291880,1.000000,0.291880,1.000000,1.180790,1.180790
0.833140,0.166860,0.000000,0.000000,0.279860,1.000000,0.279860,1.000000,0.279860,1.000000,1.000000,1.000000
0.735700,0.196330,0.053650,0.014320,0.308190,1.000000,0.308190,1.000000,0.308190,1.000000,1.000000,1.000000
0.720030,0.224810,0.042030,0.013120,0.269540,1.000000,0.269540,1.000000,0.269540,1.000000,4.317250,4.317250
0.725580,0.157830,0.095760,0.020830,0.306640,1.000000,0.306640,1.000000,0.306640,1.000000,1.000000,1.000000
0.816240,0.183760,0.000000,0.000000,0.299760,1.000000,0.299760,1.000000,0.299760,1.000000,1.000000,1.000000
0.636960,0.231690,0.096310,0.035030,0.234460,1.000000,0.234460,1.000000,0.234460,1.000000,1.000000,1.000000
0.724030,0.275970,0.000000,0.000000,0.265960,1.000000,0.265960,1.000000,0.265960,1.000000,1.000000,1.000000
